# 2000-08-21 TV Schedule for Канал 1
time	title
06:30	Сутрешен блок
09:00	На границите на възможното - тв филм /33 епизод/ /"Момичето на татко"/
09:25	Детски свят: "Войната на зверовете" - анимационен филм /4 епизод/, "Опасният залив" - тв филм /19 епизод/ и "Улица "Сезам"
11:15	Пътешествия: Тунис
12:00	Народно творчество: "Лятна въртележка"
12:30	По света и у нас
12:40	Щрих: "Врата към Балканите - пътешествие в Словения"
13:05	Криминален отдел - тв филм /19 епизод/ /"Недоразумението"/
13:55	Мъжът и ръкавиците - документален филм за Марсел Сердан
14:50	Битка за животните- научнопопулярен филм /8 епизод/
15:15	Албум за пиано
15:35	Очи в очи с животните: "Жабата"
16:00	Детски свят: "Дневникът" и "Войната на зверовете" - анимац. филм /6 епизод/
16:50	Рожен 2000: Картини и гласове от България
17:00	По света и у нас
17:10	Вкусно
17:20	"Дързост и красота" -тв филм/336 епизод/
18:05	Сабрина - младата вещица - тв филм /15 епизод/
18:30	Заедно: "Пространства"
19:00	Щефани, ангел хранител- тв филм /16 епизод/-
19:50	Лека нощ, деца!:"Кайо"/35 еп./
20:00	По света и у нас
20:26	Спорт
20:30	Киноцентърът представя: "Понеделник 8 1/2" и "Адио, Рио" - игрален филм /България, 1989 г./, режисьор Иван Андонов, в ролите: Филип Трифонов, Ваня Цветкова, Петър Попйорданов, Никола Рударов, Георги Мамалев и др.
22:30	Рожен 2000: Картини и гласове от България
22:40	По света и у нас
22:50	Спорт
22:55	Нещо друго+ - С участието на "Уикеда", Анимационерите и др.
23:25	Рожен 2000: Картини и гласове от България
23:35	Футболна Европа
00:35	Съперници пред бездната - игрален филм /Германия/, режисьор Михаел Щайнке, в ролите: Михаел Рол, Кристоф Орт, Ан-Катрин Крамер и др.
02:10	Видеоклипове на Мадона
02:50	Заедно: "Пространства"
03:20	Страсти под слънцето - тв филм /22 епизод/
04:10	На границите на възможното - тв филм /33 епизод/
04:35	Битка за животните- научнопопулярен филм /8 епизод/
05:00	Видеоклипове на Ален Башунг
05:45	Дързост и красота - тв филм /335 епизод/
