# 2000-08-25 TV Schedule for Канал 1
time	title
06:30	Сутрешен блок
09:00	На границите на възможното - тв филм /37 епизод/
09:25	Детски свят: "Войната на зверовете" /7 епизод/, "Чупи и Дуду" /58 и 59 епизод/ - анимационни филми и "Опасният залив" - тв филм /23 епизод/
10:25	Щрих: "Германските княжески родове"
10:50	Щефани, ангел хранител-тв филм/19 епизод/
11:40	От и за Великобритания
12:00	Народно творчество: "Концерт на ансамбъл "Тракия"
12:30	По света и у нас
12:40	Пътешествия: Нигер
13:25	Криминален отдел - тв филм /20 епизод/ "Удавникът"
14:20	Мишел Льорис или мъжът без чест - документален филм
15:10	Атлас: "Непознатата България - Кътче от рая"
15:40	По вълните на музиката
16:00	Профили: Балетистът
16:15	Детски свят: "Войната на зверовете" - анимационен филм /10 епизод/
16:40	Рожен 2000: Картини и гласове от България
16:50	По света и у нас
17:00	Вкусно
17:10	Дързост и красота - тв филм /340 епизод/
17:55	Висша футболна лига: "Локомотив" /Сф/ - "Нефтохимик" /Бс/, пряко предаване от ст. "Локомотив"
19:50	Лека нощ, деца!: "Банани с пижами" /85 епизод/
20:00	По света и у нас
20:30	Досиетата Х" - тв филм /92 епизод/
21:15	Международен турнир по лека атлетика от веригата "Златна лига" - пряко предаване от Брюксел
23:00	Рожен 2000: Картини и гласове от България
23:10	По света и у нас
23:25	Джубокс
00:10	Рожен 2000: Картини и гласове от България
00:20	Да умреш е лесно - игрален филм /Русия/, режисьор Александър Хван, в ролите: Полина Кутепова, Александър Лазарев, Георгий Тараторкин и др.
01:50	Кречетало
02:20	Неразкрити убийства - тв филм /10 епизод/
03:05	Видеоклипове на Марк Лавоан /2 част/
03:25	Страсти под слънцето - тв филм /26 епизод/
04:15	На границите на възможното - тв филм /37 епизод/
04:45	Да умреш е лесно - игрален филм /Русия/
06:15	Видеоклипове
06:31	Дързост и красота - тв филм /339 епизод/
